ID,Wait time,Country,City,Department,Minutes,Vote status,Came from,Chat content
4007,136,Denmark,,customer support,03:10:30,NONE,,"2017-07-03 03:10:30 anyovi denish: how to i buy online paper using mtn mobile money
2017-07-03 03:10:35 Live Support: welcome to Vision Group
2017-07-03 03:12:46 System assistant: joseph banyu has accepted the chat!
2017-07-03 03:16:12 joseph banyu: You will need to sign up for an E paper Account by following the links follow the links; mobile App access: http://www.visiongroup.co.ug/mobile/app/ 
OR 
for desktop access:https://vizuri.visiongroup.co.ug. Sign Up to get an Account and follow the prompts.
2017-07-03 03:17:36 joseph banyu: Payment is made through mobile money and credit card
2017-07-03 04:34:54 System assistant: JosephBanyu (JBanyu@newvision.co.ug) has closed the chat!"
4006,18,Uganda,,Advertising,03:10:13,NONE,,"2017-07-03 03:10:13 mutegeki bob: when is the private admission list of 2017/2018 coming out?
2017-07-03 03:10:18 Live Support: welcome to Vision Group
2017-07-03 03:10:31 System assistant: joseph banyu has accepted the chat!
2017-07-03 03:11:00 joseph banyu: Please visit our websites on www.newvision.co.ug, and www.bukedde.co.ug. CLICK on any story and then fill out the subscription form to receive our daily new letter Updates.
2017-07-03 03:11:36 joseph banyu: you can also look out for our Daily news papers for News Updates.
2017-07-03 03:13:46 mutegeki bob: its where i am, oso joseph you not answering my qustion and if are doing so, you not clear? am asking cause i saw on the sunday vision when you guys had published only on district of amuruia private admisions..
2017-07-03 03:27:56 joseph banyu: Dear Bob, Before we run lists of admissions we run an update on the website or in the newspaper asking you to look out for our next publication, meaning the next publication for private admission is not confirmed yet, hence you will took out for our News updates
2017-07-03 04:34:41 joseph banyu: Thank you for your time.

You are currently inactive online so i will close the Chat.  But for any further or future inquiries, do not hesitate to chat us up.
2017-07-03 04:34:46 System assistant: JosephBanyu (JBanyu@newvision.co.ug) has closed the chat!"
4005,10,Uganda,,customer support,13:14:12,NONE,,"2017-07-02 13:11:04 margaret: i want a live stream
2017-07-02 13:11:09 Live Support: welcome to Vision Group
2017-07-02 13:11:14 System assistant: Simon Peter  Engoru has accepted the chat!
2017-07-02 13:11:45 Simon Peter  Engoru: Hello Margret
2017-07-02 13:13:08 Simon Peter  Engoru: on which Tv do you want a live stream if bukedde check the U tube channel
2017-07-02 13:13:11 System assistant: simon (sengoru@newvision.co.ug) has closed the chat!
2017-07-02 13:14:33 System assistant: Simon Peter  Engoru has accepted the chat!
2017-07-02 14:16:57 System assistant: simon (sengoru@newvision.co.ug) has closed the chat!"
4004,20,Uganda,,Hot News,17:50:14,NONE,,"2017-07-01 17:50:14 BYAMUGISHA ALEX: What do   you do if u have news
2017-07-01 17:50:19 Live Support: welcome to Vision Group
2017-07-01 17:50:34 System assistant: Paul Ochen has accepted the chat!
2017-07-01 17:51:22 Paul Ochen: Hello Alex, Please submit to, for news: news@newvision.co.ug, and incase of articles; articles@newvision.co.ug, for your opinion: opinion@newvision.co.ug or features@newviison.co.ug and for letters: letters@newvision.co.ug
2017-07-01 18:12:10 System assistant: Paul (pochen@newvision.co.ug) has closed the chat!"
4003,12604,Australia,,customer support,19:27:54,NONE,,"2017-06-30 19:27:54 Suren: Viewing these jackets
2017-06-30 19:27:59 Live Support: welcome to Vision Group
2017-06-30 22:57:58 System assistant: Paul Ochen has accepted the chat!
2017-06-30 22:58:11 System assistant: Paul (pochen@newvision.co.ug) has closed the chat!"
4002,966,Uganda,,customer support,11:50:52,NONE,,"2017-06-30 11:50:52 tomusange abbey: I CAN'T ACCESS MY ACCOUNT
2017-06-30 11:50:57 Live Support: welcome to Vision Group
2017-06-30 12:06:58 System assistant: joseph banyu has accepted the chat!
2017-06-30 12:07:49 joseph banyu: Retry using the link:https://vizuri.visiongroup.co.ug.
2017-06-30 12:38:49 System assistant: JosephBanyu (JBanyu@newvision.co.ug) has closed the chat!"
4001,202,Uganda,,customer support,11:07:02,UP,,"2017-06-30 11:07:02 tomusange abbey: new vision of 29/06/2017
2017-06-30 11:07:07 Live Support: welcome to Vision Group
2017-06-30 11:10:24 System assistant: joseph banyu has accepted the chat!
2017-06-30 11:12:20 joseph banyu: Hello Abbey, You can Get a copy of our E paper, for mobile access: http://www.visiongroup.co.ug/mobile/app/ 
OR 
for desktop access:https://vizuri.visiongroup.co.ug. Sign Up to get an Account and follow the prompts.
2017-06-30 11:20:27 tomusange abbey: thank you. but it is saying Cannot contact reCAPTCHA. Check your connection and try again.
2017-06-30 11:27:21 tomusange abbey: can't i pay using airtel money?
2017-06-30 11:36:25 tomusange abbey: i want new vision of 29/06/2017
2017-06-30 11:38:37 tomusange abbey: hell
2017-06-30 11:38:58 tomusange abbey: hello
2017-06-30 11:48:03 tomusange abbey: HELLO
2017-06-30 12:06:54 joseph banyu: Payment is through mobile money (both airtel and mtn) or credit card
2017-06-30 12:38:44 System assistant: JosephBanyu (JBanyu@newvision.co.ug) has closed the chat!"
4000,103,Uganda,,customer support,10:47:27,NONE,,"2017-06-30 10:47:27 apollo: please a need to read articles on corruption of resent dates
2017-06-30 10:47:33 Live Support: welcome to Vision Group
2017-06-30 10:49:10 System assistant: joseph banyu has accepted the chat!
2017-06-30 10:53:49 joseph banyu: Hello Apollo, You can Get a copy of our E paper, for mobile access: http://www.visiongroup.co.ug/mobile/app/ 
OR 
for desktop access:https://vizuri.visiongroup.co.ug. Sign Up to get an Account and follow the prompts.
2017-06-30 12:38:38 System assistant: JosephBanyu (JBanyu@newvision.co.ug) has closed the chat!"
3999,147,Uganda,,customer support,12:40:23,UP,,"2017-06-30 10:46:42 brenda nakibule: what do i type if i want to watch bukedde live stream
2017-06-30 10:46:47 Live Support: welcome to Vision Group
2017-06-30 10:47:55 brenda nakibule: i want to watch bukedde tv live stream hw do i do it please
2017-06-30 10:49:09 System assistant: joseph banyu has accepted the chat!
2017-06-30 10:52:27 joseph banyu: You need to visit our Youtube channel biukeddetv for the live stream link.
2017-06-30 10:59:05 brenda nakibule: Then what is that link coz am already using you youtube
2017-06-30 11:14:38 brenda nakibule: coz i have typed bukedde tv live stream  and the date but they are showing me old updates
2017-06-30 11:32:28 joseph banyu: on our youtube channel there is an icon that reads &quot;live&quot;
2017-06-30 12:38:55 System assistant: JosephBanyu (JBanyu@newvision.co.ug) has closed the chat!
2017-06-30 12:50:11 System assistant: joseph banyu has accepted the chat!
2017-07-01 11:33:03 System assistant: JosephBanyu (JBanyu@newvision.co.ug) has closed the chat!"
3998,149,Uganda,,customer support,10:37:02,NONE,,"2017-06-30 10:37:02 Daniel Eurien: I am looking for a turkey farmer from western Ugandan featured on Harvest money magazine
2017-06-30 10:37:07 Live Support: welcome to Vision Group
2017-06-30 10:38:17 Daniel Eurien: I also want potential market sources in kampala because I have a turkey farm
2017-06-30 10:39:31 System assistant: joseph banyu has accepted the chat!
2017-06-30 10:43:56 joseph banyu: Hello Eurien, send your inquiries to harvestmoney@newvision.co.ug.
2017-06-30 12:38:59 System assistant: JosephBanyu (JBanyu@newvision.co.ug) has closed the chat!"
3997,1879,Uganda,,Editorial,09:31:28,NONE,,"2017-06-30 09:31:28 Denis Samanya: How do i get my article published and how do i get chance to educate the nation about precission agriculture on Bukedde TV
2017-06-30 09:31:33 Live Support: welcome to Vision Group
2017-06-30 09:32:32 Denis Samanya: how do i share my deeper knowledge and expertise about commercial farming on Bukedde TV1
2017-06-30 10:02:47 System assistant: joseph banyu has accepted the chat!
2017-06-30 10:20:31 joseph banyu: Hello Dennis, you need to speak to our programs manager, by visiting our offices, open  Mon - Fri 9am - 5pm. to make an appointment with Programs Manager
2017-06-30 12:39:05 System assistant: JosephBanyu (JBanyu@newvision.co.ug) has closed the chat!"
3996,149,Uganda,,customer support,08:45:25,NONE,,"2017-06-30 08:45:25 jovent: how can i get government sholarship university admission lists
2017-06-30 08:45:30 Live Support: welcome to Vision Group
2017-06-30 08:47:05 jovent: thanx
2017-06-30 08:47:28 jovent: how can i get government sholarship university admission lists
2017-06-30 08:47:54 System assistant: atuhaire elizabeth has accepted the chat!
2017-06-30 08:49:52 atuhaire elizabeth: Hello Jovent
2017-06-30 08:50:14 atuhaire elizabeth: you need to visit our library
2017-06-30 08:50:45 jovent: the link ..pliz
2017-06-30 08:51:03 atuhaire elizabeth: Visit us at; Our Head office located on First street industrial area plot 19/21
2017-06-30 08:51:27 atuhaire elizabeth: its not there
2017-06-30 08:51:56 atuhaire elizabeth: or you can send email to library@newvision.co.ug
2017-06-30 08:52:39 jovent: k ..thanx
2017-06-30 08:52:52 atuhaire elizabeth: welcome
2017-06-30 08:54:03 System assistant: elizabeth (eatuhaire@newvision.co.ug) has closed the chat!"
3995,1525,Iraq,,customer support,07:27:07,NONE,,"2017-06-30 07:27:07 kyilowe: is there any help to
2017-06-30 07:27:12 Live Support: welcome to Vision Group
2017-06-30 07:30:48 kyilowe: we need to support   people of kawaala ,kasubi, and makerere kikoni zone B,C+KNOWN AS MAKERERE WEST AND ZONE 3
2017-06-30 07:32:31 kyilowe: KAWAALA POLICE IS ESCORTING THIEVES TO STEEL  AND LEFT P'PLE IN GREAT INJURY
2017-06-30 07:52:32 System assistant: atuhaire elizabeth has accepted the chat!
2017-06-30 07:53:21 atuhaire elizabeth: Hello
2017-06-30 07:54:16 atuhaire elizabeth: kindly send email with details to news@newvision.co.ug
2017-06-30 07:54:34 kyilowe: Atuhaire
2017-06-30 07:55:12 atuhaire elizabeth: yes
2017-06-30 07:56:07 kyilowe: any contacts of  oditor nearest kawaala police post
2017-06-30 07:57:16 atuhaire elizabeth: call 0414337000 and talk to the editor
2017-06-30 07:58:11 kyilowe: ok thanks
2017-06-30 07:58:27 atuhaire elizabeth: you are welcome
2017-06-30 07:58:50 kyilowe: ate gwe oliwa?
2017-06-30 08:01:46 atuhaire elizabeth: mu office
2017-06-30 08:03:20 atuhaire elizabeth: Newvision
2017-06-30 08:04:01 kyilowe: ok
2017-06-30 08:07:41 kyilowe: any advise how to report  kawaala guiding th
2017-06-30 08:08:20 kyilowe: thieves
2017-06-30 08:09:34 kyilowe: its not  clear how the police keep monitoring the evening deployment
2017-06-30 08:11:29 kyilowe: naye banaye muyambe kawaala and makerere obubi obwokutemula bususe,
2017-06-30 08:42:26 System assistant: elizabeth (eatuhaire@newvision.co.ug) has closed the chat!"
3994,1551,Uganda,,Hot News,07:26:37,NONE,,"2017-06-30 07:26:37 biyinzika emmanuel: are videos available here
2017-06-30 07:26:42 Live Support: welcome to Vision Group
2017-06-30 07:52:28 System assistant: atuhaire elizabeth has accepted the chat!
2017-06-30 08:45:03 System assistant: elizabeth (eatuhaire@newvision.co.ug) has closed the chat!"
3993,382,Netherlands,,customer support,07:13:31,NONE,,"2017-06-30 07:13:31 Wiyana Kur: I want to get the news feeds of Bobi Wine victory.
2017-06-30 07:13:36 Live Support: welcome to Vision Group
2017-06-30 07:17:25 Wiyana Kur: I have been trying to open the front page of New Vision but fail
2017-06-30 07:19:53 System assistant: atuhaire elizabeth has accepted the chat!
2017-06-30 08:07:05 System assistant: elizabeth (eatuhaire@newvision.co.ug) has closed the chat!"
3992,615,Uganda,,customer support,07:08:25,NONE,,"2017-06-30 07:08:25 PHILEMON: The link for the jobs in &lt;NEMA failed to open. Please give correct link
2017-06-30 07:08:30 Live Support: welcome to Vision Group
2017-06-30 07:08:55 PHILEMON: The link for the jobs in &lt;NEMA failed to open. Please give correct link
2017-06-30 07:18:40 System assistant: atuhaire elizabeth has accepted the chat!
2017-06-30 08:06:55 System assistant: elizabeth (eatuhaire@newvision.co.ug) has closed the chat!"
3991,728,,,customer support,06:38:33,NONE,,"2017-06-30 06:38:33 MADDO ISAAC: i wanted the NGO regulation news and more information of wednesday this weeek
2017-06-30 06:38:38 Live Support: welcome to Vision Group
2017-06-30 06:50:41 System assistant: atuhaire elizabeth has accepted the chat!
2017-06-30 07:58:13 System assistant: elizabeth (eatuhaire@newvision.co.ug) has closed the chat!"
3990,34,Ghana,,customer support,05:56:19,UP,,"2017-06-30 05:56:19 samuel: i am here to find a true love how will i get it
2017-06-30 05:56:24 Live Support: welcome to Vision Group
2017-06-30 05:56:53 System assistant: atuhaire elizabeth has accepted the chat!
2017-06-30 05:57:16 samuel: hello dear
2017-06-30 05:57:18 samuel: 
2017-06-30 05:57:18 samuel: 
2017-06-30 05:57:20 samuel: how are you all
2017-06-30 05:58:19 atuhaire elizabeth: Hello send email to intimate@newvision.co.ug with your details
2017-06-30 05:58:40 samuel: okay dear
2017-06-30 07:58:06 System assistant: elizabeth (eatuhaire@newvision.co.ug) has closed the chat!"
3989,199,Uganda,,customer support,05:50:03,NONE,,"2017-06-30 05:50:03 MUSASIZI HAMANN: how do i receive money from other countries??
2017-06-30 05:50:08 Live Support: welcome to Vision Group
2017-06-30 05:53:22 System assistant: atuhaire elizabeth has accepted the chat!
2017-06-30 07:57:59 System assistant: elizabeth (eatuhaire@newvision.co.ug) has closed the chat!"
3988,930,Germany,,customer support,04:26:55,NONE,,"2017-06-30 04:26:55 moses: Need agricultural farming tools
2017-06-30 04:27:00 Live Support: welcome to Vision Group
2017-06-30 04:28:03 moses: pls need simple farming tools affordable be displaced here
2017-06-30 04:40:00 moses: no respond to my quest?
2017-06-30 04:42:25 System assistant: atuhaire elizabeth has accepted the chat!
2017-06-30 07:57:51 System assistant: elizabeth (eatuhaire@newvision.co.ug) has closed the chat!"
3987,320,Uganda,,customer support,02:43:15,NONE,,"2017-06-30 02:43:15 bakaki abdu: how do i buy epaper
2017-06-30 02:43:20 Live Support: welcome to Vision Group
2017-06-30 02:43:53 bakaki abdu: i want eNewvision
2017-06-30 02:48:35 System assistant: atuhaire elizabeth has accepted the chat!
2017-06-30 02:49:21 atuhaire elizabeth: Hello Abdu You can Get a copy of our E paper, for mobile access: http://www.visiongroup.co.ug/mobile/app/ 
OR 
for desktop access:https://vizuri.visiongroup.co.ug. Sign Up to get an Account and follow the prompts.
2017-06-30 03:24:36 bakaki abdu: i have failed to get an account but can it be sent to my email account then i send the money via airtel money to a given number?
2017-06-30 03:37:45 atuhaire elizabeth: sorry about that. Please send email to jnamulindwa@newvision.co.ug
2017-06-30 03:42:30 bakaki abdu: i have sent check the email please
2017-06-30 03:48:23 System assistant: Visitor has closed the chat explicitly!
2017-06-30 08:44:24 System assistant: elizabeth (eatuhaire@newvision.co.ug) has closed the chat!"
3986,47,Uganda,,Hot News,08:35:46,NONE,,"2017-06-29 08:35:46 Eliud Byamungu: please update me about the situation in Kyadondo east by-election
2017-06-29 08:35:51 Live Support: welcome to Vision Group
2017-06-29 08:36:33 System assistant: atuhaire elizabeth has accepted the chat!
2017-06-29 08:37:46 atuhaire elizabeth: Please visit our websites on www.newvision.co.ug, and www.bukedde.co.ug.  for our  new letter Updates.
2017-06-29 08:39:05 atuhaire elizabeth: or switch on to our tv stations Bukedde and Urban for more updates
2017-06-29 08:40:10 Eliud Byamungu: okay,I'm currently on a computer
2017-06-29 08:40:41 Eliud Byamungu: think i will watch later on tv
2017-06-29 08:42:24 atuhaire elizabeth: Alright
2017-06-30 08:42:57 System assistant: elizabeth (eatuhaire@newvision.co.ug) has closed the chat!"
3985,25,Germany,,customer support,07:44:15,NONE,,"2017-06-29 07:44:15 Lois.Nalugo: I want to find adverts for financial statements for banks in Uganda that where published this 2017
2017-06-29 07:44:20 Live Support: welcome to Vision Group
2017-06-29 07:44:40 System assistant: atuhaire elizabeth has accepted the chat!
2017-06-29 07:45:58 atuhaire elizabeth: Hello Lois
2017-06-29 07:46:09 Lois.Nalugo: want to find adverts for financial statements for banks in Uganda that where published this 2017 how can I find them online
2017-06-29 07:46:18 Lois.Nalugo: halo liz
2017-06-29 07:47:11 atuhaire elizabeth: Get a copy of our E paper, for mobile access: http://www.visiongroup.co.ug/mobile/app/
OR
for desktop access: https://vizuri.visiongroup.co.ug, sign Up and follow prompts
2017-06-30 08:42:51 System assistant: elizabeth (eatuhaire@newvision.co.ug) has closed the chat!"
3984,598,Tanzania,,Advertising,02:48:34,NONE,,"2017-06-29 02:48:34 Sumbatala: How do i access TOR for consultancy openings in the New Vision
2017-06-29 02:48:39 Live Support: welcome to Vision Group
2017-06-29 02:58:32 System assistant: atuhaire elizabeth has accepted the chat!
2017-06-29 06:31:04 System assistant: elizabeth (eatuhaire@newvision.co.ug) has closed the chat!"
3983,797,Uganda,,customer support,02:37:53,NONE,,"2017-06-29 02:37:53 Kukunda : are there student internship opportunities currently available at New Vision please
2017-06-29 02:37:58 Live Support: welcome to Vision Group
2017-06-29 02:51:10 System assistant: atuhaire elizabeth has accepted the chat!
2017-06-29 02:51:53 atuhaire elizabeth: Hello Kukunda
2017-06-29 02:58:29 atuhaire elizabeth: we already have interns.So  no opportunities for new entries
2017-06-29 02:58:39 Kukunda : hallo
2017-06-29 02:59:06 Kukunda : okay .thank you for the feedback
2017-06-29 03:00:02 atuhaire elizabeth: welcome
2017-06-29 06:36:54 System assistant: elizabeth (eatuhaire@newvision.co.ug) has closed the chat!"
3982,74,,,Advertising,02:21:54,NONE,,"2017-06-29 02:21:54 Dean: I would like to discuss the option of doing a media partnership with our event, Future Energy Uganda.
2017-06-29 02:21:59 Live Support: welcome to Vision Group
2017-06-29 02:23:02 Dean: Hi, we are doing an event in September in Uganda. Do you do media partnerships?
2017-06-29 02:23:08 System assistant: atuhaire elizabeth has accepted the chat!
2017-06-29 02:23:38 atuhaire elizabeth: Hello Dean
2017-06-29 02:25:49 atuhaire elizabeth: please send us a Proposal address it to Marketing manager Vision Group
2017-06-29 02:26:29 Dean: Thank you. What is the email address to send it to?
2017-06-29 02:27:03 atuhaire elizabeth: Marketing@newvision.co.ug
2017-06-29 02:29:41 Dean: Thank you so much!
2017-06-29 02:31:09 atuhaire elizabeth: you are welcome
2017-06-29 06:36:59 System assistant: elizabeth (eatuhaire@newvision.co.ug) has closed the chat!"
3981,94,Uganda,,Editorial,02:12:19,NONE,,"2017-06-29 02:12:19 robson aine: i would like a copy of your advertising rate card.
I am from the Uganda Chapter, Association of Certified Fraud Examiners and we would like to have a small editorial on fraud running in your paper, how can we discuss more on this, who should i contact.

thank you
2017-06-29 02:12:24 Live Support: welcome to Vision Group
2017-06-29 02:13:53 System assistant: atuhaire elizabeth has accepted the chat!
2017-06-29 02:16:12 atuhaire elizabeth: Hello Robson
2017-06-29 02:17:40 atuhaire elizabeth: confirm wether this is your email address. ainerobson55@gmail.com
2017-06-29 02:21:02 atuhaire elizabeth: 0774646208
2017-06-29 02:22:30 robson aine: yes it is
2017-06-29 02:22:48 atuhaire elizabeth: alright
2017-06-29 06:37:18 System assistant: elizabeth (eatuhaire@newvision.co.ug) has closed the chat!"
3980,680,Uganda,,Hot News,02:01:54,NONE,,"2017-06-29 02:01:54 chris: has the voting started in kyaadodo
2017-06-29 02:01:59 Live Support: welcome to Vision Group
2017-06-29 02:02:13 chris: thank you
2017-06-29 02:02:45 chris: has the voting stated
2017-06-29 02:13:14 System assistant: atuhaire elizabeth has accepted the chat!
2017-06-29 02:13:32 atuhaire elizabeth: Hello Chris
2017-06-29 02:13:50 atuhaire elizabeth: yes
2017-06-29 06:37:24 System assistant: elizabeth (eatuhaire@newvision.co.ug) has closed the chat!"
3979,88,United States,,Editorial,01:05:38,NONE,,"2017-06-29 01:05:38 Wasswa Bukulu: Njagala mw. Kaddu
2017-06-29 01:05:43 Live Support: welcome to Vision Group
2017-06-29 01:05:52 Wasswa Bukulu: Mwebale kuwereza ggwanga
2017-06-29 01:07:06 System assistant: atuhaire elizabeth has accepted the chat!
2017-06-29 01:07:19 Wasswa Bukulu: Hi Elizabeth
2017-06-29 01:07:34 atuhaire elizabeth: Hello Wasswa
2017-06-29 01:07:51 Wasswa Bukulu: oli otya leero?
2017-06-29 01:08:18 atuhaire elizabeth: kindly call 0414337000 you will be able to talk him
2017-06-29 01:08:30 Wasswa Bukulu: Omwami Kaddu Paul atuuse muyaffesi?
2017-06-29 01:08:36 Wasswa Bukulu: Give me his number
2017-06-29 01:09:24 Wasswa Bukulu: Also Mpa number ya Silvano Kibuuka
2017-06-29 01:15:28 atuhaire elizabeth: kindly call that number. Its our general line
2017-06-29 01:17:26 Wasswa Bukulu: Siyambiddwa
2017-06-29 01:17:34 Wasswa Bukulu: tonyambye
2017-06-29 01:20:10 atuhaire elizabeth: Silvano's number is 0752457916 for mr Kaddu he will be in office
2017-06-29 01:21:34 Wasswa Bukulu: Kaale thanks very much
2017-06-29 01:22:29 Wasswa Bukulu: And number for Mr. Geoffrey Kulubya please
2017-06-29 06:38:35 System assistant: elizabeth (eatuhaire@newvision.co.ug) has closed the chat!"
3978,14,Uganda,,customer support,11:40:48,UP,,"2017-06-28 11:40:48 alexandra: how can i access old newspapers on online, for example May 28th  2017
2017-06-28 11:40:53 Live Support: welcome to Vision Group
2017-06-28 11:41:02 System assistant: joseph banyu has accepted the chat!
2017-06-28 11:42:55 joseph banyu: Hello Alexandra, Get a copy of our E paper, for mobile access: http://www.visiongroup.co.ug/mobile/app/ 
OR 
for desktop access: https://vizuri.visiongroup.co.ug, SignUp for an account and follow the prompts
2017-06-28 11:45:08 alexandra: okay thanks alot.
2017-06-28 11:47:01 joseph banyu: Thank you for your time.
2017-06-28 11:49:36 System assistant: JosephBanyu (JBanyu@newvision.co.ug) has closed the chat!"
3977,26,Mauritius,,Hot News,10:42:05,NONE,,"2017-06-28 10:26:32 Mike: How have the She Cranes performed this afternoon?
2017-06-28 10:26:37 Live Support: welcome to Vision Group
2017-06-28 10:26:58 System assistant: joseph banyu has accepted the chat!
2017-06-28 10:28:45 joseph banyu: Please visit our websites on www.newvision.co.ug, and www.bukedde.co.ug. CLICK on any story and then fill out the subscription form to receive our daily new letter Updates.
2017-06-28 10:29:45 joseph banyu: You Can also get a copy of our daily news paper and look out for our sports page
2017-06-28 10:39:36 System assistant: JosephBanyu (JBanyu@newvision.co.ug) has closed the chat!
2017-06-28 10:42:29 System assistant: joseph banyu has accepted the chat!
2017-06-28 10:42:34 System assistant: JosephBanyu (JBanyu@newvision.co.ug) has closed the chat!"
3976,396,Uganda,,customer support,10:47:02,NONE,,"2017-06-28 10:11:42 Joseph: Hello
2017-06-28 10:11:47 Live Support: welcome to Vision Group
2017-06-28 10:12:43 Joseph: Kindly i need a copy of the New vision newspapers for 9.01.17
2017-06-28 10:18:18 System assistant: joseph banyu has accepted the chat!
2017-06-28 10:21:31 joseph banyu: Hello Joseph, Get a copy of our E paper, for mobile access: http://www.visiongroup.co.ug/mobile/app/ 
OR 
for desktop access: https://vizuri.visiongroup.co.ug, sign Up and follow prompts
2017-06-28 10:39:34 System assistant: JosephBanyu (JBanyu@newvision.co.ug) has closed the chat!
2017-06-28 10:47:08 Joseph: thanks,
2017-06-28 10:47:15 Joseph: I have registered.
2017-06-28 10:47:29 Joseph: How do i top up Money
2017-06-28 10:53:59 System assistant: joseph banyu has accepted the chat!
2017-06-28 11:06:17 joseph banyu: Using your mobile money or credit card
2017-06-29 09:50:50 System assistant: JosephBanyu (JBanyu@newvision.co.ug) has closed the chat!"
3975,35,Uganda,,customer support,10:19:54,NONE,,"2017-06-28 10:09:20 johnson: any option for live tv access
2017-06-28 10:09:25 Live Support: welcome to Vision Group
2017-06-28 10:09:55 System assistant: joseph banyu has accepted the chat!
2017-06-28 10:13:06 joseph banyu: Hello Johnson, Visit our You tube channels Bukeddetv and Urbantv for links.
2017-06-28 10:15:01 johnson: ok let me try following the live stream links
2017-06-28 10:18:16 joseph banyu: Thank you for your time.

For any further or future inquiries, do not hesitate to chat us up.
2017-06-28 10:18:17 System assistant: JosephBanyu (JBanyu@newvision.co.ug) has closed the chat!
2017-06-28 10:21:12 System assistant: Visitor has closed the chat explicitly!
2017-06-28 10:21:34 System assistant: joseph banyu has accepted the chat!
2017-06-28 10:21:42 System assistant: JosephBanyu (JBanyu@newvision.co.ug) has closed the chat!"
3974,1685,China,,customer support,01:36:01,DOWN,,"2017-06-28 01:36:01 du: I'm wondering what programms are broadcasting on tv channel Bukedde 1. Could you tell me?
2017-06-28 01:36:06 Live Support: welcome to Vision Group
2017-06-28 01:36:13 du: I'm wondering what programms are broadcasting on tv channel Bukedde 1. Could you tell me?
2017-06-28 02:04:06 System assistant: atuhaire elizabeth has accepted the chat!
2017-06-28 02:07:22 atuhaire elizabeth: Hello Du
2017-06-28 02:07:49 atuhaire elizabeth: do you want for weekdays or weekend
2017-06-28 02:13:30 du: BOTH
2017-06-29 06:41:01 System assistant: elizabeth (eatuhaire@newvision.co.ug) has closed the chat!"
3973,649,Uganda,,customer support,00:32:46,NONE,,"2017-06-28 00:32:46 Ddumba Marvin: How can i access yesterday`s articles 27-06-17
2017-06-28 00:32:51 Live Support: welcome to Vision Group
2017-06-28 00:43:35 System assistant: atuhaire elizabeth has accepted the chat!
2017-06-28 01:04:45 System assistant: elizabeth (eatuhaire@newvision.co.ug) has closed the chat!"
3972,21,Uganda,,customer support,17:12:10,DOWN,,"2017-06-27 17:12:10 buluma: can I.get a job from your organization
2017-06-27 17:12:15 Live Support: welcome to Vision Group
2017-06-27 17:12:31 System assistant: Simon Peter  Engoru has accepted the chat!
2017-06-27 17:13:04 Simon Peter  Engoru: Hello Buluma
2017-06-27 17:13:28 Simon Peter  Engoru: Visit our website at http://www.newvision.co.ug/category/jobs and You can as well look out for various job advertisements made in our Newspaper prints. 

You can get yourself a copy of E paper:for mobile access: http://www.visiongroup.co.ug/mobile/app/ or 
for desktop access: https://vpg.visiongroup.co.ug/flippaper/personal/
and follow the prompts
2017-06-27 17:23:12 buluma: please my dears can you help me
2017-06-27 17:23:55 Simon Peter  Engoru: Have sent you a link you can acess
2017-06-27 17:39:04 System assistant: simon (sengoru@newvision.co.ug) has closed the chat!"
3971,72,Uganda,,Advertising,13:20:34,NONE,,"2017-06-27 13:20:34 PAUL: please send me a job advert in line with procurement
2017-06-27 13:20:39 Live Support: welcome to Vision Group
2017-06-27 13:21:46 System assistant: joseph banyu has accepted the chat!
2017-06-27 13:23:28 joseph banyu: Hello Paul, For all job advertisements made with our Company you can access them on our website at http://www.newvision.co.ug/category/jobs, 
OR
Via our Newspapers, you can get a copy of our E paper, for mobile access: http://www.visiongroup.co.ug/mobile/app/ or
for desktop access: https://vizuri.visiongroup.co.ug
and follow the prompts.

And for Details/ further inquiries to specific jobs to specific companies we advise you contact the respective companies directly.
2017-06-27 14:59:15 System assistant: JosephBanyu (JBanyu@newvision.co.ug) has closed the chat!"
3970,1932,Uganda,,customer support,11:00:07,NONE,,"2017-06-27 11:00:07 Joseph: I need to obtain a copy of the New vision Newspapers for 09.01.17 Kindly advise
2017-06-27 11:00:12 Live Support: welcome to Vision Group
2017-06-27 11:32:19 System assistant: joseph banyu has accepted the chat!
2017-06-27 12:23:04 joseph banyu: Get a copy of our E paper, for mobile access: http://www.visiongroup.co.ug/mobile/app/ 
OR 
for desktop access:https://vizuri.visiongroup.co.ug, sign up for an Account.
2017-06-27 14:59:18 System assistant: JosephBanyu (JBanyu@newvision.co.ug) has closed the chat!"
3969,158,Uganda,,customer support,08:28:21,UP,,"2017-06-27 08:28:21 thembo zakaliamrnavy: Why is the government of uganda taking laws ov their own thoughts and on museveni's behalf ?
bobi is going to win  that  elections no matter what maybe if they stole the votes
2017-06-27 08:28:27 Live Support: welcome to Vision Group
2017-06-27 08:30:59 System assistant: atuhaire elizabeth has accepted the chat!
2017-06-27 08:45:23 System assistant: elizabeth (eatuhaire@newvision.co.ug) has closed the chat!"
3968,276,Uganda,,customer support,08:05:06,NONE,,"2017-06-27 08:05:06 Chemayek Martin: How can i access the successful list of enrollment officers for Bukwo district
2017-06-27 08:05:11 Live Support: welcome to Vision Group
2017-06-27 08:09:42 System assistant: atuhaire elizabeth has accepted the chat!
2017-06-27 08:45:26 System assistant: elizabeth (eatuhaire@newvision.co.ug) has closed the chat!"
